dateTime,u,v,ws,wd,wp
2010100120,4.8,-5.91,7.62,140.91,0.402
2010100121,4.31,-5.93,7.33,144.02,0.402
2010100122,3.27,-5.39,6.31,148.74,0.402
2010100123,1.95,-4.57,4.97,156.86,0.37
2010100200,0.65,-3.82,3.87,170.37,0.302
2010100201,0.12,-3.7,3.7,178.14,0.185
2010100202,-1.15,-3.55,3.73,197.89,0.143
2010100203,-2.01,-3.48,4.02,210.04,0.19
2010100204,-2.24,-3.44,4.11,213.11,0.275
2010100205,-2.04,-3.44,4.0,210.7,0.217
2010100206,-1.71,-3.48,3.87,206.16,0.132
2010100207,-1.48,-3.55,3.85,202.69,0.148
2010100208,-1.38,-3.62,3.88,200.8,0.18
2010100209,-1.33,-3.66,3.9,200.02,0.312
2010100210,-1.32,-3.65,3.88,199.86,0.228
2010100211,-1.35,-3.7,3.94,200.09,0.233
2010100212,-1.47,-3.95,4.21,200.46,0.296
2010100213,-2.13,-4.24,4.74,206.7,0.28
2010100214,-2.58,-4.72,5.38,208.62,0.233
2010100215,-2.59,-5.05,5.68,207.16,0.222
2010100216,-1.92,-5.11,5.46,200.64,0.206
2010100217,-0.89,-5.02,5.09,190.09,0.164
2010100218,0.03,-4.99,5.0,179.67,0.196
2010100219,0.47,-5.18,5.2,174.77,0.175
2010100220,0.49,-5.37,5.39,174.79,0.228
2010100221,0.23,-5.31,5.31,177.55,0.291
2010100222,-0.18,-4.82,4.82,182.11,0.286
2010100223,-0.65,-4.12,4.17,189.04,0.243
2010100300,-1.15,-3.5,3.69,198.21,0.259
2010100301,-1.41,-3.06,3.37,204.74,0.28
2010100302,-1.84,-2.74,3.3,213.94,0.265
2010100303,-2.22,-2.51,3.35,221.54,0.095
2010100304,-2.53,-2.29,3.41,227.83,0.106
2010100305,-2.75,-2.07,3.44,233.08,0.095
2010100306,-2.87,-1.83,3.41,237.5,0.132
2010100307,-2.9,-1.59,3.3,241.26,0.212
2010100308,-2.82,-1.35,3.13,244.36,0.212
2010100309,-2.66,-1.15,2.89,246.6,0.159
2010100310,-2.41,-0.99,2.61,247.76,0.143
2010100311,-2.11,-0.85,2.27,248.07,0.116
2010100312,-1.76,-0.71,1.9,248.03,0.079
2010100313,-2.49,-0.98,2.68,248.55,0.063
2010100314,-2.1,-0.86,2.27,247.78,0.048
2010100315,-1.5,-0.85,1.73,240.53,0.005
2010100316,-0.68,-0.98,1.19,214.87,0
2010100317,0.21,-1.19,1.21,169.91,0.016
2010100318,1.0,-1.4,1.72,144.38,0.021
2010100319,1.55,-1.53,2.18,134.77,0.011
2010100320,1.9,-1.64,2.51,130.75,0.016
2010100321,2.17,-1.77,2.8,129.22,0.021
2010100322,2.4,-1.95,3.09,129.15,0.016
2010100323,2.46,-2.08,3.22,130.25,0
2010100400,2.18,-2.03,2.97,132.94,0.005
2010100401,1.26,-1.67,2.09,143.05,0.011
2010100402,0.44,-0.9,1.0,153.62,0
2010100403,-0.21,0.11,0.24,296.98,0
2010100404,-0.49,1.21,1.31,338.01,0
2010100405,-0.41,2.25,2.28,349.71,0
2010100406,-0.06,3.04,3.04,358.89,0
2010100407,0.46,3.46,3.49,7.54,0
2010100408,1.0,3.6,3.74,15.47,0.005
2010100409,1.4,3.58,3.84,21.35,0.026
2010100410,1.56,3.51,3.84,23.94,0.048
2010100411,1.58,3.45,3.79,24.57,0.037
2010100412,1.6,3.41,3.77,25.1,0.021
2010100413,1.57,2.97,3.36,27.78,0.011
2010100414,1.91,2.67,3.28,35.56,0.011
2010100415,2.3,2.28,3.23,45.23,0.005
2010100416,2.69,1.83,3.25,55.67,0.016
2010100417,2.98,1.38,3.29,65.25,0.016
2010100418,3.08,0.93,3.22,73.16,0.011
2010100419,2.91,0.54,2.96,79.41,0
2010100420,2.6,0.29,2.62,83.54,0
2010100421,2.33,0.28,2.34,83.24,0
2010100422,2.22,0.54,2.29,76.33,0.026
2010100423,2.29,0.98,2.5,66.82,0.021
2010100500,2.5,1.45,2.89,59.85,0
2010100501,3.02,2.16,3.71,54.35,0
2010100502,3.26,2.04,3.84,57.92,0
2010100503,3.22,1.93,3.76,59.02,0.011
2010100504,2.81,1.98,3.44,54.83,0.069
2010100505,2.17,2.06,2.99,46.42,0.079
2010100506,1.46,1.97,2.46,36.56,0.069
2010100507,0.87,1.59,1.81,28.57,0.026
2010100508,0.41,1.04,1.12,21.38,0.005
2010100509,0.08,0.5,0.51,9.52,0
2010100510,-0.11,0.13,0.17,319.19,0
2010100511,-0.21,-0.1,0.23,243.85,0
2010100512,-0.27,-0.24,0.36,227.79,0.011
2010100513,-0.22,-0.51,0.55,203.47,0.005
2010100514,-0.09,-0.46,0.47,191.26,0
2010100515,0.21,-0.48,0.52,156.81,0
2010100516,0.66,-0.6,0.89,132.53,0
2010100517,1.16,-0.8,1.41,124.68,0
2010100518,1.57,-1.01,1.87,122.78,0
2010100519,1.79,-1.19,2.15,123.55,0
2010100520,1.86,-1.35,2.3,126.0,0.005
2010100521,1.84,-1.53,2.39,129.78,0.026
2010100522,1.77,-1.73,2.47,134.32,0.042
2010100523,1.6,-1.83,2.43,138.77,0.048
2010100600,1.26,-1.69,2.11,143.25,0.069
2010100601,0.6,-1.53,1.65,158.46,0.042
2010100602,-0.18,-0.98,0.99,190.72,0.016
2010100603,-0.86,-0.27,0.9,252.33,0
2010100604,-1.26,0.48,1.35,290.88,0
2010100605,-1.42,1.17,1.84,309.39,0.074
2010100606,-1.42,1.67,2.19,319.48,0.286
2010100607,-1.34,1.89,2.32,324.79,0.238
2010100608,-1.23,1.97,2.32,327.91,0.291
2010100609,-1.18,2.05,2.36,329.95,0.222
2010100610,-1.23,2.26,2.57,331.37,0.196
2010100611,-1.32,2.57,2.89,332.87,0.085
2010100612,-1.35,2.93,3.23,335.17,0.037
2010100613,-1.36,2.71,3.03,333.41,0.085
2010100614,-0.81,3.1,3.2,345.39,0.132
2010100615,-0.08,3.39,3.39,358.61,0.169
2010100616,0.81,3.38,3.48,13.45,0.206
2010100617,1.83,2.87,3.41,32.56,0.116
2010100618,2.94,1.63,3.37,60.99,0.011
2010100619,4.05,-0.38,4.07,95.41,0.217
2010100620,4.85,-2.59,5.5,118.09,0.286
2010100621,5.01,-4.24,6.57,130.27,0.36
2010100622,4.33,-4.8,6.46,137.95,0.545
2010100623,3.25,-4.51,5.56,144.26,0.603
2010100700,2.35,-3.83,4.5,148.43,0.571
2010100701,2.49,-3.5,4.29,144.6,0.577
2010100702,2.47,-3.81,4.54,147.07,0.63
2010100703,2.61,-4.1,4.86,147.48,0.635
2010100704,2.74,-3.96,4.81,145.32,0.672
2010100705,2.9,-3.46,4.52,140.11,0.667
2010100706,3.19,-2.81,4.25,131.39,0.571
2010100707,3.68,-2.18,4.28,120.68,0.614
2010100708,4.22,-1.73,4.56,112.25,0.534
2010100709,4.62,-1.59,4.88,108.95,0.598
2010100710,4.75,-1.86,5.1,111.36,0.545
2010100711,4.71,-2.45,5.31,117.43,0.54
2010100712,4.67,-3.21,5.67,124.5,0.582
2010100713,3.57,-4.27,5.57,140.06,0.524
2010100714,4.15,-4.57,6.17,137.79,0.46
2010100715,4.82,-4.71,6.74,134.35,0.487
2010100716,5.44,-4.65,7.15,130.52,0.64
2010100717,6.01,-4.47,7.49,126.65,0.661
2010100718,6.57,-4.29,7.85,123.18,0.661
2010100719,7.11,-4.21,8.26,120.61,0.688
2010100720,7.41,-4.12,8.48,119.04,0.704
2010100721,7.2,-3.88,8.18,118.36,0.825
2010100722,6.31,-3.43,7.18,118.56,0.825
2010100723,5.11,-2.9,5.88,119.62,0.693
2010100800,4.08,-2.49,4.78,121.37,0.529
2010100801,3.93,-1.48,4.19,110.61,0.429
2010100802,3.98,-1.03,4.11,104.51,0.249
2010100803,4.14,-0.58,4.18,97.98,0.249
2010100804,4.18,-0.08,4.19,91.08,0.265
2010100805,4.14,0.39,4.16,84.55,0.275
2010100806,4.1,0.73,4.16,79.92,0.307
2010100807,4.13,0.84,4.21,78.5,0.339
2010100808,4.16,0.76,4.23,79.7,0.354
2010100809,4.14,0.54,4.17,82.55,0.365
2010100810,4.02,0.24,4.02,86.52,0.413
2010100811,3.93,-0.11,3.94,91.67,0.344
2010100812,4.08,-0.52,4.11,97.3,0.196
2010100813,4.45,-1.24,4.62,105.51,0.175
2010100814,5.04,-1.71,5.32,108.74,0.09
2010100815,5.45,-2.15,5.86,111.54,0.074
2010100816,5.47,-2.53,6.02,114.83,0.132
2010100817,5.17,-2.83,5.89,118.7,0.217
2010100818,4.71,-3.03,5.6,122.82,0.185
2010100819,4.23,-3.13,5.26,126.55,0.164
2010100820,3.79,-3.09,4.89,129.17,0.122
2010100821,3.44,-2.86,4.48,129.74,0.079
2010100822,3.18,-2.45,4.02,127.58,0.026
2010100823,2.89,-2.02,3.53,124.99,0.048
2010100900,2.4,-1.79,3.0,126.7,0.042
2010100901,1.45,-2.62,2.99,151.06,0.048
2010100902,0.23,-2.86,2.87,175.49,0.058
2010100903,-0.92,-3.02,3.15,197.05,0.058
2010100904,-1.8,-2.94,3.44,211.48,0.206
2010100905,-2.39,-2.71,3.61,221.45,0.164
2010100906,-2.75,-2.47,3.7,228.15,0.228
2010100907,-2.93,-2.31,3.73,231.78,0.175
2010100908,-2.99,-2.2,3.72,233.65,0.169
2010100909,-3.01,-2.08,3.66,235.28,0.169
2010100910,-3.03,-1.89,3.57,238.05,0.249
2010100911,-3.09,-1.6,3.48,242.59,0.27
2010100912,-3.22,-1.22,3.44,249.27,0.27
2010100913,-3.66,-0.24,3.67,266.22,0.349
2010100914,-3.79,0.24,3.79,273.58,0.249
2010100915,-3.64,0.74,3.72,281.41,0.132
2010100916,-3.12,1.22,3.35,291.35,0.063
2010100917,-2.37,1.59,2.85,303.78,0.085
2010100918,-1.65,1.73,2.39,316.37,0.111
2010100919,-1.14,1.6,1.96,324.61,0.085
2010100920,-0.83,1.4,1.63,329.4,0.053
2010100921,-0.68,1.41,1.57,334.34,0.042
2010100922,-0.64,1.81,1.91,340.59,0.037
2010100923,-0.69,2.4,2.5,344.07,0.058
2010101000,-0.82,2.93,3.05,344.43,0.19
2010101001,-1.84,3.18,3.68,329.97,0.265
2010101002,-1.84,3.13,3.64,329.51,0.36
2010101003,-1.89,2.92,3.48,327.06,0.37
2010101004,-2.03,2.57,3.28,321.68,0.339
2010101005,-2.15,2.16,3.05,315.04,0.339
2010101006,-2.1,1.75,2.73,309.85,0.27
2010101007,-1.77,1.41,2.26,308.67,0.228
2010101008,-1.28,1.12,1.7,311.06,0.217
2010101009,-0.84,0.83,1.18,314.54,0.159
2010101010,-0.56,0.5,0.75,311.6,0.058
2010101011,-0.36,0.12,0.38,289.01,0.032
2010101012,-0.08,-0.31,0.32,194.16,0.032
2010101013,0.02,-0.24,0.24,174.52,0.042
2010101014,0.57,-0.52,0.77,132.15,0.026
2010101015,1.23,-0.88,1.51,125.62,0.005
2010101016,1.97,-1.34,2.38,124.29,0.021
2010101017,2.67,-1.84,3.25,124.54,0.026
2010101018,3.21,-2.3,3.95,125.62,0.016
2010101019,3.49,-2.65,4.38,127.24,0.042
2010101020,3.57,-2.85,4.57,128.55,0.074
2010101021,3.59,-2.86,4.59,128.49,0.116
2010101022,3.62,-2.68,4.5,126.52,0.116
2010101023,3.53,-2.45,4.3,124.7,0.101
2010101100,3.17,-2.32,3.93,126.22,0.127
2010101101,2.11,-2.71,3.44,142.07,0.095
2010101102,1.01,-3.04,3.21,161.6,0.074
2010101103,-0.06,-3.08,3.08,181.09,0.011
2010101104,-0.92,-2.64,2.79,199.2,0.026
2010101105,-1.56,-1.95,2.5,218.68,0.085
2010101106,-2.03,-1.37,2.45,236.06,0.106
2010101107,-2.35,-1.14,2.61,244.18,0.132
2010101108,-2.52,-1.19,2.78,244.77,0.153
2010101109,-2.51,-1.34,2.84,241.79,0.095
2010101110,-2.32,-1.47,2.75,237.69,0.132
2010101111,-2.08,-1.51,2.57,234.05,0.138
2010101112,-1.92,-1.44,2.4,233.18,0.132
2010101113,-2.15,-0.57,2.23,255.19,0.037
2010101114,-1.86,-0.2,1.87,263.94,0.011
2010101115,-1.35,-0.03,1.35,268.7,0
2010101116,-0.61,-0.26,0.66,247.05,0
2010101117,0.25,-0.75,0.79,161.21,0
2010101118,1.11,-1.28,1.7,139.13,0
2010101119,1.85,-1.7,2.51,132.66,0.016
2010101120,2.41,-2.01,3.14,129.94,0.058
2010101121,2.75,-2.28,3.58,129.68,0.053
2010101122,2.84,-2.55,3.82,131.91,0.053
2010101123,2.61,-2.78,3.81,136.83,0.074
2010101200,1.98,-2.92,3.53,145.82,0.063
2010101201,0.34,-2.83,2.85,173.12,0.048
2010101202,-1.2,-2.47,2.75,205.97,0.016
2010101203,-2.45,-2.06,3.2,229.86,0.016
2010101204,-3.0,-1.66,3.42,241.01,0.09
2010101205,-3.02,-1.3,3.29,246.76,0.164
2010101206,-2.85,-1.02,3.03,250.37,0.159
2010101207,-2.74,-0.84,2.86,252.97,0.138
2010101208,-2.67,-0.73,2.77,254.73,0.063
2010101209,-2.59,-0.64,2.67,256.0,0.048
2010101210,-2.44,-0.54,2.5,257.56,0.074
2010101211,-2.29,-0.36,2.31,261.12,0.063
2010101212,-2.19,-0.04,2.19,268.85,0.069
2010101213,-2.13,0.53,2.2,283.97,0.063
2010101214,-2.05,1.06,2.31,297.44,0.063
2010101215,-1.78,1.5,2.33,310.12,0.037
2010101216,-1.27,1.71,2.13,323.36,0.011
2010101217,-0.66,1.77,1.89,339.37,0.005
2010101218,-0.17,1.81,1.81,354.72,0.016
2010101219,0.06,1.94,1.94,1.77,0.032
2010101220,0.03,2.18,2.18,0.69,0.048
2010101221,-0.22,2.52,2.53,355.1,0.053
2010101222,-0.6,2.92,2.98,348.35,0.085
2010101223,-1.01,3.26,3.41,342.74,0.138
2010101300,-1.32,3.4,3.65,338.81,0.238
2010101301,-0.35,3.2,3.22,353.81,0.381
2010101302,-0.49,2.98,3.02,350.75,0.508
2010101303,-0.19,2.68,2.69,356.03,0.46
2010101304,0.79,2.25,2.39,19.4,0.349
2010101305,2.16,1.59,2.68,53.59,0.323
2010101306,3.47,0.57,3.52,80.73,0.217
2010101307,4.4,-0.85,4.48,100.96,0.116
2010101308,4.93,-2.33,5.45,115.29,0.058
2010101309,5.15,-3.43,6.19,123.68,0.048
2010101310,5.15,-3.87,6.44,126.93,0.164
2010101311,4.99,-3.88,6.32,127.86,0.476
2010101312,4.73,-3.83,6.08,128.96,0.619
2010101313,3.29,-4.15,5.29,141.6,0.005
2010101314,2.9,-4.36,5.23,146.36,0
2010101315,2.8,-4.45,5.26,147.76,0
2010101316,3.07,-4.3,5.28,144.43,0
2010101317,3.55,-4.07,5.4,138.89,0
2010101318,4.01,-3.98,5.65,134.76,0
2010101319,4.29,-4.17,5.98,134.23,0
2010101320,4.33,-4.43,6.19,135.67,0
2010101321,4.14,-4.45,6.08,137.11,0
2010101322,3.73,-4.04,5.5,137.33,0
2010101323,3.21,-3.44,4.71,136.95,0.132
2010101400,2.73,-2.99,4.05,137.58,0.317
2010101401,2.05,-3.23,3.83,147.57,0.212
2010101402,1.66,-3.34,3.73,153.6,0.111
2010101403,1.11,-3.34,3.52,161.55,0.095
2010101404,0.32,-3.04,3.06,174.05,0.085
2010101405,-0.55,-2.6,2.65,191.97,0.042
2010101406,-1.24,-2.21,2.54,209.2,0.037
2010101407,-1.56,-2.05,2.58,217.22,0.09
2010101408,-1.62,-2.01,2.58,218.86,0.053
2010101409,-1.57,-1.9,2.46,219.66,0
2010101410,-1.55,-1.59,2.22,224.11,0
2010101411,-1.45,-1.14,1.85,231.88,0
2010101412,-1.17,-0.63,1.33,241.83,0.026
2010101413,0.18,0.82,0.84,12.55,0.042
2010101414,0.48,1.23,1.32,21.48,0.063
2010101415,0.93,1.46,1.73,32.61,0.005
2010101416,1.46,1.45,2.06,45.2,0
2010101417,2.04,1.24,2.39,58.69,0.011
2010101418,2.64,0.87,2.78,71.81,0.026
2010101419,3.19,0.39,3.22,82.96,0
2010101420,3.42,-0.05,3.42,90.83,0
2010101421,3.0,-0.31,3.02,95.95,0
2010101422,1.79,-0.32,1.81,100.13,0.09
2010101423,0.24,-0.27,0.36,138.38,0.016
2010101500,-1.0,-0.45,1.09,245.78,0
2010101501,0.09,-2.03,2.04,177.36,0.011
2010101502,-0.09,-2.38,2.38,182.15,0.063
2010101503,-0.33,-2.6,2.62,187.33,0.053
2010101504,-0.68,-2.66,2.75,194.33,0.048
2010101505,-1.01,-2.65,2.83,200.95,0.037
2010101506,-1.18,-2.65,2.9,203.98,0.058
2010101507,-1.08,-2.76,2.97,201.44,0.069
2010101508,-0.85,-2.93,3.05,196.23,0.122
2010101509,-0.67,-3.07,3.14,192.22,0.095
2010101510,-0.66,-3.15,3.22,191.8,0.079
2010101511,-0.78,-3.24,3.33,193.49,0.116
2010101512,-0.91,-3.43,3.55,194.95,0.085
2010101513,-1.24,-3.67,3.87,198.72,0.063
2010101514,-1.19,-3.92,4.1,196.93,0.09
2010101515,-0.87,-4.15,4.24,191.89,0.069
2010101516,-0.19,-4.28,4.28,182.51,0.048
2010101517,0.79,-4.32,4.39,169.63,0.063
2010101518,1.94,-4.33,4.74,155.85,0.164
2010101519,3.11,-4.33,5.34,144.3,0.159
2010101520,4.05,-4.33,5.93,136.93,0.27
2010101521,4.45,-4.31,6.2,134.03,0.407
2010101522,4.13,-4.24,5.92,135.71,0.455
2010101523,3.28,-4.1,5.25,141.34,0.444
2010101600,2.17,-3.85,4.42,150.61,0.354
2010101601,0.38,-2.89,2.92,172.52,0.238
2010101602,-0.7,-2.03,2.15,199.09,0.048
2010101603,-1.28,-1.32,1.84,224.23,0.011
2010101604,-1.1,-0.95,1.46,229.2,0.016
2010101605,-0.49,-0.76,0.91,212.58,0.011
2010101606,0.11,-0.48,0.49,166.99,0
2010101607,0.34,0.1,0.35,73.37,0
2010101608,0.25,0.85,0.89,16.52,0.005
2010101609,0.02,1.58,1.58,0.86,0.037
2010101610,-0.21,2.14,2.15,354.39,0.106
2010101611,-0.41,2.57,2.6,350.86,0.132
2010101612,-0.58,2.97,3.02,348.96,0.169
2010101613,-0.93,3.23,3.36,343.85,0.217
2010101614,-0.82,3.89,3.97,348.07,0.217
2010101615,-0.21,4.53,4.53,357.41,0.19
2010101616,1.1,5.05,5.17,12.27,0.159
2010101617,2.66,5.43,6.05,26.15,0.122
2010101618,3.92,5.66,6.88,34.73,0.228
2010101619,4.45,5.69,7.22,38.04,0.339
2010101620,4.48,5.34,6.97,39.99,0.413
2010101621,4.38,4.38,6.2,45.02,0.444
2010101622,4.46,2.7,5.21,58.77,0.36
2010101623,4.64,0.68,4.69,81.66,0.376
2010101700,4.8,-1.19,4.95,103.93,0.429
2010101701,4.93,-2.97,5.76,121.04,0.667
2010101702,4.64,-3.04,5.55,123.26,0.434
2010101703,4.36,-2.76,5.16,122.33,0.323
2010101704,4.21,-2.49,4.89,120.54,0.386
2010101705,4.2,-2.37,4.82,119.47,0.508
2010101706,4.31,-2.53,4.99,120.43,0.386
2010101707,4.5,-3.0,5.41,123.65,0.455
2010101708,4.68,-3.55,5.88,127.17,0.709
2010101709,4.74,-3.91,6.15,129.53,0.852
2010101710,4.62,-3.91,6.05,130.24,0.81
2010101711,4.5,-3.82,5.91,130.32,0.82
2010101712,4.65,-4.06,6.17,131.09,0.868
2010101713,5.93,-4.82,7.64,129.11,0.741
2010101714,6.81,-5.1,8.51,126.85,0.714
2010101715,7.5,-5.29,9.18,125.2,0.656
2010101716,7.75,-5.28,9.38,124.28,0.534
2010101717,7.7,-5.15,9.26,123.8,0.725
2010101718,7.6,-5.04,9.11,123.55,0.778
2010101719,7.62,-5.02,9.12,123.38,0.804
2010101720,7.63,-5.0,9.12,123.22,0.73
2010101721,7.44,-4.83,8.87,123.02,0.799
2010101722,6.91,-4.45,8.22,122.77,0.735
2010101723,6.2,-4.03,7.39,122.99,0.746
2010101800,5.53,-3.81,6.72,124.54,0.757
2010101801,4.73,-3.44,5.85,126.05,0.656
2010101802,4.33,-3.72,5.71,130.73,0.614
2010101803,3.75,-3.99,5.47,136.77,0.508
2010101804,2.85,-4.01,4.92,144.57,0.481
2010101805,1.86,-3.88,4.3,154.44,0.677
2010101806,1.07,-3.77,3.92,164.19,0.487
2010101807,0.71,-3.79,3.85,169.43,0.434
2010101808,0.63,-3.84,3.89,170.6,0.138
2010101809,0.62,-3.76,3.82,170.61,0
2010101810,0.53,-3.48,3.52,171.42,0
2010101811,0.54,-3.17,3.21,170.28,0.005
2010101812,0.96,-3.05,3.2,162.59,0.011
2010101813,4.24,-3.2,5.31,127.03,0.079
2010101814,5.41,-3.9,6.67,125.79,0.212
2010101815,6.31,-4.44,7.72,125.16,0.265
2010101816,6.72,-4.56,8.12,124.17,0.402
2010101817,6.78,-4.4,8.09,122.99,0.392
2010101818,6.72,-4.21,7.93,122.09,0.471
2010101819,6.69,-4.17,7.88,121.93,0.513
2010101820,6.57,-4.14,7.77,122.23,0.556
2010101821,6.19,-3.94,7.34,122.48,0.608
2010101822,5.45,-3.43,6.44,122.22,0.556
2010101823,4.59,-2.77,5.36,121.14,0.376
2010101900,3.93,-2.17,4.49,118.86,0.307
2010101901,3.64,-1.38,3.89,110.72,0.222
2010101902,3.75,-1.02,3.89,105.23,0.228
2010101903,3.97,-0.71,4.04,100.12,0.265
2010101904,4.1,-0.32,4.12,94.47,0.222
2010101905,4.09,0.19,4.09,87.39,0.19
2010101906,3.92,0.83,4.01,78.0,0.169
2010101907,3.62,1.59,3.95,66.32,0.222
2010101908,3.31,2.18,3.97,56.61,0.291
2010101909,3.18,2.31,3.93,53.98,0.328
2010101910,3.35,1.77,3.79,62.08,0.36
2010101911,3.82,0.88,3.92,77.08,0.407
2010101912,4.58,0.05,4.59,89.36,0.487
2010101913,5.85,-0.72,5.9,97.01,0.349
2010101914,6.8,-1.62,6.99,103.38,0.556
2010101915,7.51,-2.51,7.92,108.47,0.603
2010101916,7.78,-3.3,8.45,113.0,0.519
2010101917,7.77,-3.91,8.7,116.71,0.497
2010101918,7.76,-4.26,8.85,118.73,0.529
2010101919,7.93,-4.3,9.02,118.43,0.693
2010101920,8.07,-4.12,9.06,117.03,0.757
2010101921,7.87,-3.84,8.76,116.03,0.667
2010101922,7.13,-3.57,7.97,116.57,0.519
2010101923,6.08,-3.24,6.88,118.06,0.333
2010102000,5.03,-2.78,5.75,118.92,0.127
2010102001,3.57,-1.15,3.75,107.77,0.095
2010102002,3.46,-0.63,3.52,100.33,0.095
2010102003,3.33,-0.05,3.33,90.9,0.116
2010102004,2.92,0.63,2.99,77.89,0.101
2010102005,2.3,1.38,2.68,59.1,0.048
2010102006,1.6,2.15,2.68,36.64,0.053
2010102007,0.97,2.89,3.05,18.59,0.302
2010102008,0.63,3.46,3.52,10.26,0.275
2010102009,0.8,3.72,3.81,12.06,0.323
2010102010,1.61,3.6,3.94,24.04,0.413
2010102011,2.78,3.24,4.27,40.61,0.423
2010102012,3.94,2.87,4.87,53.96,0.481
2010102013,6.03,1.47,6.2,76.3,0.402
2010102014,7.53,0.88,7.58,83.32,0.328
2010102015,8.59,-0.1,8.59,90.64,0.302
2010102016,8.69,-1.57,8.83,100.25,0.312
2010102017,8.09,-3.19,8.7,111.53,0.683
2010102018,7.23,-4.49,8.51,121.83,0.635
2010102019,6.49,-5.11,8.26,128.23,0.783
2010102020,5.9,-5.18,7.85,131.24,0.921
2010102021,5.42,-4.9,7.31,132.13,0.889
2010102022,4.99,-4.49,6.71,132.03,0.82
2010102023,4.57,-4.08,6.13,131.74,0.873
2010102100,4.14,-3.76,5.6,132.24,0.905
2010102101,3.49,-5.5,6.51,147.65,0.862
2010102102,2.25,-5.25,5.71,156.78,0.82
2010102103,1.17,-5.0,5.13,166.84,0.73
2010102104,0.46,-4.67,4.69,174.39,0.582
2010102105,0.09,-4.34,4.34,178.75,0.312
2010102106,-0.02,-4.1,4.1,180.24,0.164
2010102107,0.05,-4.03,4.03,179.36,0.053
2010102108,0.26,-4.1,4.11,176.38,0.037
2010102109,0.62,-4.25,4.3,171.73,0.011
2010102110,1.08,-4.43,4.56,166.26,0.005
2010102111,1.49,-4.6,4.83,162.05,0.016
2010102112,1.64,-4.71,4.99,160.79,0.016
2010102113,1.68,-5.71,5.95,163.59,0.111
2010102114,2.14,-6.24,6.59,161.08,0.259
2010102115,2.83,-6.53,7.12,156.6,0.296
2010102116,3.78,-6.51,7.53,149.87,0.143
2010102117,4.85,-6.33,7.97,142.58,0.138
2010102118,5.83,-6.21,8.52,136.82,0.323
2010102119,6.55,-6.29,9.08,133.86,0.503
2010102120,6.9,-6.47,9.46,133.12,0.444
2010102121,6.81,-6.54,9.44,133.85,0.365
2010102122,6.2,-6.38,8.9,135.81,0.556
2010102123,5.16,-6.03,7.94,139.46,0.683
2010102200,3.79,-5.6,6.76,145.91,0.693
2010102201,3.1,-4.69,5.62,146.52,0.413
2010102202,2.1,-4.78,5.22,156.27,0.18
2010102203,1.19,-4.79,4.93,166.09,0.042
2010102204,0.41,-4.56,4.58,174.89,0.011
2010102205,-0.23,-4.15,4.16,183.12,0.016
2010102206,-0.72,-3.66,3.73,191.19,0.011
2010102207,-1.09,-3.16,3.34,199.06,0.005
2010102208,-1.32,-2.59,2.91,207.12,0.032
2010102209,-1.42,-1.85,2.34,217.42,0.085
2010102210,-1.38,-0.92,1.66,236.25,0.122
2010102211,-1.25,0.08,1.25,273.56,0.222
2010102212,-1.07,0.96,1.44,312.12,0.286
2010102213,-0.59,1.87,1.96,342.56,0.169
2010102214,0.11,1.36,1.36,4.42,0.095
2010102215,1.33,0.77,1.54,59.86,0.116
2010102216,3.13,0.38,3.16,83.09,0.365
2010102217,4.9,0.17,4.9,87.97,0.513
2010102218,5.85,0.08,5.85,89.2,0.487
2010102219,5.46,0.06,5.46,89.32,0.423
2010102220,4.24,0.22,4.25,87.0,0.386
2010102221,2.93,0.69,3.01,76.78,0.386
2010102222,2.13,1.52,2.62,54.54,0.222
2010102223,1.76,2.45,3.02,35.74,0.111
2010102300,1.57,3.12,3.5,26.73,0.005
2010102301,0.55,-0.35,0.66,122.49,0.021
2010102302,-0.36,0.07,0.36,281.44,0.063
2010102303,-1.11,0.4,1.18,290.11,0.058
2010102304,-1.62,0.47,1.68,286.27,0.095
2010102305,-1.96,0.33,1.99,279.47,0.196
2010102306,-2.27,0.09,2.27,272.15,0.429
2010102307,-2.6,-0.16,2.6,266.47,0.418
2010102308,-2.91,-0.38,2.93,262.64,0.328
2010102309,-3.1,-0.54,3.15,260.07,0.349
2010102310,-3.12,-0.64,3.18,258.32,0.185
2010102311,-3.04,-0.66,3.11,257.66,0.042
2010102312,-2.98,-0.59,3.03,258.84,0.032
2010102313,-3.68,0.14,3.69,272.19,0.116
2010102314,-3.96,0.51,3.99,277.34,0.196
2010102315,-4.05,0.92,4.15,282.73,0.212
2010102316,-3.92,1.23,4.11,287.39,0.185
2010102317,-3.7,1.51,4.0,292.14,0.233
2010102318,-3.57,1.85,4.02,297.41,0.275
2010102319,-3.65,2.32,4.33,302.41,0.296
2010102320,-3.82,2.76,4.71,305.85,0.344
2010102321,-3.88,2.97,4.89,307.43,0.312
2010102322,-3.75,2.85,4.71,307.21,0.333
2010102323,-3.62,2.57,4.44,305.44,0.402
2010102400,-3.77,2.43,4.48,302.83,0.397
2010102401,-3.74,2.17,4.32,300.11,0.392
2010102402,-4.3,2.6,5.02,301.11,0.593
2010102403,-4.86,2.9,5.66,300.87,0.73
2010102404,-5.29,2.86,6.01,298.45,0.73
2010102405,-5.58,2.56,6.14,294.67,0.566
2010102406,-5.76,2.17,6.15,290.61,0.54
2010102407,-5.83,1.81,6.1,287.22,0.503
