dateTime,u,v,ws,wd,wp
2010082809,3.79,1.74,4.17,65.39,0.162
2010082810,3.85,1.73,4.22,65.83,0.106
2010082811,3.84,1.87,4.27,64.09,0.096
2010082812,3.77,2.17,4.35,60.16,0.04
2010082813,2.65,1.86,3.24,54.91,0.005
2010082814,2.71,2.47,3.67,47.7,0.046
2010082815,2.82,3.23,4.29,41.12,0.056
2010082816,2.88,4.03,4.95,35.62,0.152
2010082817,2.96,4.73,5.58,32.0,0.313
2010082818,3.11,5.2,6.06,30.85,0.399
2010082819,3.37,5.33,6.31,32.35,0.339
2010082820,3.66,5.12,6.29,35.53,0.369
2010082821,3.81,4.61,5.98,39.56,0.48
2010082822,3.74,3.87,5.38,44.01,0.42
2010082823,3.55,3.1,4.71,48.92,0.42
2010082900,3.39,2.51,4.22,53.52,0.435
2010082901,3.34,2.07,3.92,58.22,0.369
2010082902,3.45,1.89,3.94,61.3,0.258
2010082903,3.65,1.8,4.07,63.76,0.238
2010082904,3.8,1.68,4.15,66.13,0.222
2010082905,3.88,1.53,4.17,68.47,0.222
2010082906,3.91,1.38,4.15,70.62,0.187
2010082907,3.89,1.25,4.09,72.26,0.202
2010082908,3.82,1.2,4.0,72.6,0.121
2010082909,3.67,1.29,3.89,70.59,0.061
2010082910,3.45,1.57,3.79,65.58,0.076
2010082911,3.19,1.9,3.71,59.26,0.076
2010082912,2.95,2.14,3.64,54.05,0.096
2010082913,2.69,1.62,3.14,58.9,0.101
2010082914,2.49,1.79,3.07,54.24,0.081
2010082915,2.33,2.1,3.14,47.99,0.081
2010082916,2.23,2.61,3.44,40.56,0.111
2010082917,2.17,3.2,3.87,34.24,0.121
2010082918,2.14,3.69,4.26,30.07,0.182
2010082919,2.11,3.96,4.49,28.06,0.207
2010082920,2.14,4.0,4.53,28.09,0.268
2010082921,2.26,3.84,4.45,30.49,0.207
2010082922,2.51,3.49,4.3,35.75,0.202
2010082923,2.85,2.94,4.09,44.03,0.41
2010083000,3.19,2.18,3.86,55.68,0.369
2010083001,3.54,1.19,3.73,71.34,0.248
2010083002,3.63,0.5,3.67,82.15,0.197
2010083003,3.56,0.06,3.56,88.96,0.131
2010083004,3.31,-0.06,3.31,91.1,0.096
2010083005,2.97,-0.02,2.97,90.4,0.076
2010083006,2.65,0.01,2.65,89.77,0.086
2010083007,2.44,-0.1,2.44,92.28,0.03
2010083008,2.28,-0.25,2.3,96.33,0.01
2010083009,2.1,-0.31,2.13,98.47,0.005
2010083010,1.85,-0.16,1.86,95.06,0
2010083011,1.56,0.19,1.57,83.19,0
2010083012,1.31,0.69,1.48,62.02,0
2010083013,1.58,1.62,2.26,44.36,0.04
2010083014,1.35,2.33,2.69,30.19,0.04
2010083015,1.36,2.96,3.26,24.71,0.081
2010083016,1.65,3.41,3.79,25.78,0.116
2010083017,2.03,3.69,4.22,28.81,0.131
2010083018,2.27,3.83,4.46,30.66,0.126
2010083019,2.22,3.86,4.45,29.9,0.111
2010083020,2.04,3.75,4.27,28.58,0.066
2010083021,1.99,3.47,4.0,29.88,0.071
2010083022,2.24,2.99,3.74,36.9,0.106
2010083023,2.67,2.33,3.54,48.9,0.298
2010083100,3.06,1.52,3.42,63.68,0.248
2010083101,3.2,1.06,3.37,71.71,0.172
2010083102,3.18,0.7,3.25,77.65,0.273
2010083103,3.15,0.52,3.19,80.58,0.182
2010083104,3.15,0.52,3.19,80.56,0.056
2010083105,3.15,0.58,3.2,79.5,0.04
2010083106,3.09,0.56,3.14,79.7,0.046
2010083107,2.93,0.38,2.95,82.7,0.051
2010083108,2.66,0.18,2.67,86.19,0.02
2010083109,2.29,0.18,2.3,85.49,0
2010083110,1.86,0.53,1.93,73.99,0
2010083111,1.46,1.11,1.83,52.67,0
2010083112,1.23,1.73,2.12,35.29,0.015
2010083113,1.9,2.06,2.81,42.72,0.01
2010083114,1.88,2.55,3.17,36.32,0.005
2010083115,1.96,2.96,3.55,33.47,0.046
2010083116,2.13,3.23,3.87,33.44,0.071
2010083117,2.36,3.39,4.13,34.87,0.111
2010083118,2.59,3.48,4.34,36.7,0.076
2010083119,2.79,3.54,4.5,38.25,0.116
2010083120,2.91,3.51,4.56,39.72,0.147
2010083121,2.94,3.31,4.43,41.6,0.207
2010083122,2.86,2.93,4.09,44.31,0.233
2010083123,2.69,2.48,3.66,47.29,0.258
2010090100,2.48,2.16,3.29,48.91,0.228
2010090101,2.25,2.18,3.13,45.84,0.162
2010090102,2.17,2.13,3.04,45.52,0.157
2010090103,2.0,2.24,3.0,41.79,0.126
2010090104,1.76,2.45,3.02,35.66,0.121
2010090105,1.5,2.7,3.09,29.06,0.126
2010090106,1.27,2.88,3.15,23.83,0.116
2010090107,1.13,2.96,3.17,20.98,0.096
2010090108,1.08,2.98,3.17,19.99,0.121
2010090109,1.12,3.05,3.25,20.18,0.182
2010090110,1.23,3.22,3.44,20.86,0.192
2010090111,1.36,3.44,3.7,21.49,0.126
2010090112,1.45,3.64,3.92,21.74,0.116
2010090113,1.3,3.7,3.92,19.36,0.147
2010090114,1.46,3.64,3.92,21.82,0.121
2010090115,1.61,3.62,3.96,23.97,0.131
2010090116,1.71,3.75,4.12,24.55,0.126
2010090117,1.81,3.96,4.35,24.63,0.096
2010090118,1.99,4.15,4.6,25.64,0.131
2010090119,2.3,4.23,4.82,28.48,0.197
2010090120,2.66,4.12,4.9,32.84,0.283
2010090121,2.97,3.71,4.75,38.7,0.233
2010090122,3.17,3.0,4.37,46.64,0.182
2010090123,3.32,2.23,4.0,56.06,0.278
2010090200,3.48,1.73,3.88,63.55,0.303
2010090201,3.9,1.88,4.33,64.24,0.233
2010090202,4.01,2.14,4.55,61.89,0.243
2010090203,4.04,2.4,4.69,59.32,0.283
2010090204,3.94,2.44,4.63,58.29,0.233
2010090205,3.76,2.21,4.36,59.57,0.263
2010090206,3.53,1.69,3.91,64.43,0.334
2010090207,3.28,0.92,3.4,74.39,0.248
2010090208,2.95,0.17,2.96,86.8,0.035
2010090209,2.49,-0.23,2.5,95.23,0.025
2010090210,1.86,-0.03,1.86,90.83,0.116
2010090211,1.25,0.61,1.39,63.96,0.212
2010090212,0.86,1.43,1.66,30.98,0.258
2010090213,-0.41,0.56,0.7,323.79,0.238
2010090214,-0.65,0.42,0.78,302.86,0.192
2010090215,-0.72,0.71,1.01,314.74,0.217
2010090216,-0.6,1.53,1.64,338.7,0.212
2010090217,-0.29,2.52,2.53,353.45,0.182
2010090218,0.21,3.18,3.19,3.74,0.258
2010090219,0.88,3.17,3.29,15.43,0.334
2010090220,1.63,2.67,3.13,31.35,0.566
2010090221,2.36,1.98,3.08,49.93,0.44
2010090222,2.95,1.38,3.26,64.88,0.506
2010090223,3.22,0.98,3.37,73.02,0.501
2010090300,2.97,0.86,3.09,73.85,0.319
2010090301,2.37,1.6,2.86,55.99,0.162
2010090302,1.8,1.63,2.43,47.85,0.056
2010090303,1.19,1.88,2.22,32.34,0.076
2010090304,0.38,2.29,2.32,9.45,0.096
2010090305,-0.41,2.77,2.8,351.65,0.131
2010090306,-0.87,3.19,3.31,344.81,0.233
2010090307,-0.79,3.5,3.58,347.22,0.349
2010090308,-0.37,3.76,3.78,354.37,0.379
2010090309,0.11,4.13,4.13,1.55,0.379
2010090310,0.42,4.66,4.68,5.18,0.526
2010090311,0.54,5.23,5.26,5.91,0.708
2010090312,0.5,5.64,5.67,5.09,0.597
2010090313,-1.11,4.72,4.85,346.78,0.485
2010090314,-0.1,5.33,5.33,358.89,0.45
2010090315,0.94,5.67,5.75,9.43,0.485
2010090316,1.72,5.57,5.83,17.13,0.47
2010090317,2.12,5.08,5.5,22.69,0.389
2010090318,2.11,4.29,4.79,26.19,0.45
2010090319,1.74,3.35,3.78,27.43,0.526
2010090320,1.48,2.49,2.89,30.7,0.334
2010090321,1.89,1.95,2.72,44.08,0.354
2010090322,3.3,1.88,3.8,60.3,0.475
2010090323,5.06,1.96,5.43,68.85,0.329
2010090400,6.27,1.73,6.51,74.57,0.142
2010090401,6.56,0.44,6.58,86.21,0.066
2010090402,4.62,1.14,4.76,76.19,0.111
2010090403,3.07,2.09,3.72,55.74,0.197
2010090404,2.6,3.14,4.07,39.7,0.308
2010090405,3.01,3.94,4.95,37.35,0.495
2010090406,3.84,4.13,5.65,42.93,0.774
2010090407,4.74,3.52,5.91,53.4,0.308
2010090408,5.55,2.58,6.12,65.06,0.142
2010090409,6.19,1.96,6.49,72.39,0.131
2010090410,6.61,2.13,6.95,72.14,0.187
2010090411,6.97,2.79,7.5,68.17,0.718
2010090412,7.43,3.46,8.2,65.01,0.839
2010090413,7.67,1.76,7.87,77.06,0.632
2010090414,8.49,1.62,8.65,79.21,0.865
2010090415,9.4,1.63,9.54,80.14,0.956
2010090416,10.28,1.99,10.47,79.05,0.961
2010090417,11.02,2.52,11.31,77.1,0.961
2010090418,11.49,2.99,11.87,75.42,0.95
2010090419,11.58,3.18,12.01,74.65,0.961
2010090420,11.28,3.06,11.69,74.82,0.966
2010090421,10.59,2.64,10.92,75.99,0.966
2010090422,9.56,1.97,9.76,78.33,0.966
2010090423,8.4,1.25,8.49,81.55,0.966
2010090500,7.39,0.7,7.43,84.59,0.93
2010090501,6.45,-0.17,6.45,91.51,0.93
2010090502,5.93,0.0,5.93,89.98,0.885
2010090503,5.67,0.18,5.68,88.19,0.92
2010090504,5.61,0.23,5.61,87.64,0.728
2010090505,5.63,0.18,5.64,88.14,0.511
2010090506,5.65,0.1,5.65,88.95,0.516
2010090507,5.6,0.05,5.6,89.53,0.566
2010090508,5.53,0.01,5.53,89.87,0.526
2010090509,5.53,-0.01,5.53,90.11,0.885
2010090510,5.68,-0.03,5.68,90.28,0.571
2010090511,6.0,-0.01,6.0,90.14,0.713
2010090512,6.48,0.06,6.48,89.45,0.642
2010090513,6.91,-0.08,6.91,90.65,0.556
2010090514,7.68,0.03,7.68,89.75,0.425
2010090515,8.34,0.21,8.34,88.53,0.485
2010090516,8.71,0.49,8.72,86.81,0.334
2010090517,8.86,0.86,8.91,84.49,0.283
2010090518,8.92,1.34,9.02,81.49,0.48
2010090519,8.96,1.89,9.16,78.09,0.495
2010090520,8.84,2.33,9.15,75.22,0.92
2010090521,8.37,2.43,8.71,73.8,0.93
2010090522,7.43,2.03,7.7,74.68,0.92
2010090523,6.26,1.33,6.4,77.97,0.93
2010090600,5.19,0.61,5.23,83.33,0.859
2010090601,4.43,0.48,4.46,83.87,0.779
2010090602,4.17,0.18,4.17,87.59,0.566
2010090603,4.14,0.21,4.15,87.12,0.278
2010090604,4.17,0.65,4.22,81.12,0.061
2010090605,4.25,1.2,4.42,74.28,0.162
2010090606,4.43,1.44,4.66,71.95,0.243
2010090607,4.69,1.13,4.83,76.47,0.253
2010090608,4.85,0.56,4.88,83.38,0.172
2010090609,4.65,0.2,4.66,87.58,0.238
2010090610,3.99,0.37,4.0,84.63,0.197
2010090611,3.23,1.02,3.39,72.39,0.308
2010090612,2.88,1.97,3.49,55.7,0.313
2010090613,2.51,4.87,5.48,27.3,0.41
2010090614,3.46,4.88,5.98,35.32,0.566
2010090615,4.4,4.99,6.65,41.45,0.495
2010090616,5.07,5.19,7.25,44.32,0.581
2010090617,5.43,5.47,7.71,44.81,0.576
2010090618,5.55,5.8,8.02,43.74,0.495
2010090619,5.44,6.11,8.18,41.66,0.404
2010090620,5.06,6.26,8.05,38.98,0.364
2010090621,4.37,6.06,7.47,35.83,0.425
2010090622,3.39,5.41,6.39,32.03,0.43
2010090623,2.42,4.54,5.15,28.05,0.642
2010090700,1.87,3.75,4.19,26.52,0.607
2010090701,3.85,3.22,5.01,50.1,0.642
2010090702,3.94,3.18,5.06,51.1,0.531
2010090703,3.67,3.23,4.89,48.67,0.415
2010090704,2.96,3.35,4.47,41.5,0.288
2010090705,2.31,3.46,4.15,33.72,0.329
2010090706,2.34,3.45,4.16,34.16,0.349
2010090707,3.38,3.26,4.7,46.11,0.313
2010090708,4.51,2.96,5.39,56.73,0.147
2010090709,4.46,2.66,5.19,59.22,0.147
2010090710,2.46,2.48,3.49,44.82,0.051
2010090711,-0.36,2.65,2.67,352.32,0.142
2010090712,-2.39,3.41,4.17,324.94,0.248
2010090713,-2.32,5.76,6.21,338.07,0.389
2010090714,-1.48,6.49,6.66,347.19,0.501
2010090715,-0.28,6.8,6.8,357.61,0.602
2010090716,0.87,6.47,6.53,7.65,0.698
2010090717,1.83,5.86,6.14,17.35,0.753
2010090718,2.52,5.47,6.02,24.75,0.758
2010090719,2.89,5.58,6.29,27.33,0.49
2010090720,3.01,5.77,6.51,27.51,0.672
2010090721,3.0,5.42,6.19,28.99,0.93
2010090722,2.97,4.11,5.07,35.86,0.956
2010090723,2.98,2.35,3.79,51.73,0.945
2010090800,3.06,0.84,3.17,74.72,0.95
2010090801,4.94,0.24,4.95,87.2,0.95
2010090802,5.18,1.06,5.29,78.46,0.652
2010090803,5.09,2.72,5.78,61.88,0.657
2010090804,4.65,4.95,6.8,43.2,0.956
2010090805,4.19,6.94,8.1,31.11,0.95
2010090806,4.12,7.73,8.76,28.09,0.713
2010090807,4.73,6.7,8.21,35.22,0.288
2010090808,5.68,4.59,7.3,51.02,0.415
2010090809,6.47,2.45,6.91,69.26,0.43
2010090810,6.76,1.11,6.85,80.67,0.768
2010090811,6.8,0.56,6.82,85.26,0.379
2010090812,6.95,0.58,6.98,85.27,0.642
2010090813,7.18,0.57,7.2,85.47,0.804
2010090814,8.21,1.22,8.3,81.55,0.768
2010090815,9.06,1.83,9.24,78.6,0.748
2010090816,9.46,2.1,9.69,77.46,0.829
2010090817,9.51,2.02,9.72,78.02,0.88
2010090818,9.43,1.61,9.56,80.32,0.905
2010090819,9.35,0.93,9.4,84.29,0.859
2010090820,9.16,0.17,9.16,88.94,0.94
2010090821,8.66,-0.5,8.67,93.27,0.956
2010090822,7.75,-0.91,7.8,96.7,0.94
2010090823,6.7,-1.12,6.79,99.46,0.859
2010090900,5.87,-1.2,5.99,101.55,0.733
2010090901,6.04,-1.29,6.18,102.06,0.617
2010090902,5.83,-1.35,5.99,102.99,0.607
2010090903,5.65,-1.35,5.81,103.4,0.465
2010090904,5.34,-1.39,5.51,104.58,0.617
2010090905,4.93,-1.47,5.15,106.6,0.485
2010090906,4.53,-1.56,4.79,109.05,0.41
2010090907,4.19,-1.65,4.51,111.46,0.415
2010090908,3.97,-1.75,4.34,113.79,0.43
2010090909,3.88,-1.9,4.32,116.11,0.571
2010090910,3.95,-2.14,4.49,118.43,0.566
2010090911,4.13,-2.47,4.81,120.83,0.46
2010090912,4.37,-2.89,5.24,123.48,0.394
2010090913,4.45,-2.81,5.26,122.27,0.238
2010090914,4.61,-3.23,5.63,125.02,0.238
2010090915,4.67,-3.73,5.97,128.6,0.313
2010090916,4.54,-4.3,6.25,133.42,0.293
2010090917,4.26,-4.86,6.46,138.8,0.192
2010090918,3.86,-5.31,6.57,144.0,0.207
2010090919,3.4,-5.56,6.52,148.6,0.238
2010090920,2.92,-5.61,6.32,152.53,0.273
2010090921,2.47,-5.46,5.99,155.68,0.313
2010090922,2.08,-5.15,5.55,158.01,0.379
2010090923,1.69,-4.77,5.06,160.51,0.243
2010091000,1.23,-4.47,4.63,164.66,0.212
2010091001,1.21,-4.57,4.73,165.15,0.131
2010091002,0.87,-4.38,4.46,168.75,0.061
2010091003,0.61,-4.23,4.28,171.78,0.106
2010091004,0.48,-4.15,4.18,173.39,0.111
2010091005,0.43,-4.11,4.14,174.02,0.086
2010091006,0.39,-4.08,4.09,174.58,0.111
2010091007,0.3,-4.03,4.04,175.8,0.157
2010091008,0.18,-4.02,4.03,177.49,0.182
2010091009,0.07,-4.15,4.15,179.05,0.207
2010091010,0.0,-4.44,4.44,179.98,0.329
2010091011,-0.04,-4.73,4.73,180.45,0.344
2010091012,-0.07,-4.81,4.81,180.85,0.162
2010091013,-0.17,-4.78,4.79,182.08,0.091
2010091014,-0.62,-4.5,4.54,187.88,0.066
2010091015,-0.84,-4.15,4.24,191.38,0.046
2010091016,-0.59,-3.85,3.9,188.71,0.126
2010091017,-0.03,-3.64,3.64,180.48,0.126
2010091018,0.61,-3.53,3.58,170.25,0.172
2010091019,1.13,-3.52,3.7,162.22,0.207
2010091020,1.54,-3.55,3.87,156.63,0.152
2010091021,1.87,-3.54,4.01,152.16,0.106
2010091022,2.17,-3.44,4.06,147.78,0.192
2010091023,2.39,-3.3,4.07,144.11,0.187
2010091100,2.48,-3.22,4.07,142.34,0.106
2010091101,2.09,-3.04,3.69,145.58,0.121
2010091102,1.96,-3.28,3.82,149.15,0.167
2010091103,1.78,-3.54,3.96,153.25,0.238
2010091104,1.71,-3.61,3.99,154.57,0.162
2010091105,1.67,-3.53,3.91,154.62,0.096
2010091106,1.52,-3.41,3.74,155.95,0.187
2010091107,1.16,-3.34,3.53,160.82,0.172
2010091108,0.65,-3.28,3.35,168.83,0.101
2010091109,0.08,-3.2,3.2,178.52,0.04
2010091110,-0.45,-3.04,3.07,188.4,0.04
2010091111,-0.91,-2.79,2.94,198.11,0.02
2010091112,-1.29,-2.45,2.76,207.79,0
2010091113,-1.46,-1.89,2.39,217.65,0
2010091114,-1.18,-1.43,1.85,219.63,0
2010091115,-0.83,-0.9,1.22,222.76,0
2010091116,-0.57,-0.3,0.65,241.9,0
2010091117,-0.4,0.28,0.49,304.72,0
2010091118,-0.29,0.75,0.8,339.16,0
2010091119,-0.2,1.04,1.06,348.96,0
2010091120,-0.19,1.14,1.16,350.41,0
2010091121,-0.32,1.09,1.14,343.82,0
2010091122,-0.62,0.92,1.11,326.13,0
2010091123,-1.09,0.75,1.32,304.44,0
2010091200,-1.71,0.71,1.85,292.38,0.015
2010091201,-3.55,0.33,3.56,275.37,0.126
2010091202,-3.53,0.88,3.64,283.99,0.192
2010091203,-3.37,1.46,3.67,293.42,0.182
2010091204,-3.24,1.89,3.75,300.26,0.131
2010091205,-3.2,2.23,3.9,304.8,0.106
2010091206,-3.24,2.56,4.13,308.28,0.152
2010091207,-3.3,2.96,4.44,311.93,0.228
2010091208,-3.11,3.45,4.65,317.95,0.506
2010091209,-2.35,4.0,4.64,329.56,0.612
2010091210,-0.87,4.57,4.66,349.23,0.859
2010091211,0.74,5.08,5.13,8.26,0.652
2010091212,1.7,5.41,5.67,17.4,0.779
2010091213,-1.12,6.84,6.94,350.68,0.875
2010091214,-2.21,7.92,8.22,344.44,0.956
2010091215,-2.83,8.9,9.34,342.35,0.961
2010091216,-2.54,9.54,9.87,345.09,0.961
2010091217,-1.53,9.76,9.88,351.11,0.94
2010091218,-0.16,9.53,9.53,359.02,0.93
2010091219,1.21,8.81,8.9,7.83,0.885
2010091220,2.36,7.67,8.03,17.09,0.844
2010091221,3.06,6.17,6.89,26.37,0.667
2010091222,3.19,4.43,5.46,35.7,0.384
2010091223,2.97,2.83,4.1,46.43,0.288
2010091300,2.73,1.77,3.26,57.04,0.202
2010091301,2.73,2.8,3.91,44.18,0.167
2010091302,3.0,2.6,3.97,49.09,0.157
2010091303,3.23,2.24,3.93,55.35,0.137
2010091304,3.32,1.58,3.67,64.51,0.126
2010091305,3.28,0.93,3.41,74.2,0.091
2010091306,3.18,0.67,3.25,78.11,0.04
2010091307,3.09,1.06,3.27,71.0,0.051
2010091308,3.01,1.8,3.51,59.17,0.116
2010091309,2.98,2.43,3.84,50.79,0.202
2010091310,3.0,2.63,3.99,48.83,0.248
2010091311,3.13,2.52,4.02,51.09,0.106
2010091312,3.4,2.38,4.15,55.02,0.086
2010091313,3.61,2.7,4.51,53.21,0.015
2010091314,4.17,2.69,4.96,57.2,0
2010091315,4.64,2.53,5.29,61.38,0
2010091316,4.84,2.23,5.33,65.29,0.01
2010091317,4.8,1.89,5.16,68.5,0.056
2010091318,4.62,1.68,4.92,70.04,0.096
2010091319,4.39,1.7,4.7,68.86,0.162
2010091320,4.1,1.86,4.51,65.57,0.394
2010091321,3.75,2.05,4.28,61.39,0.465
2010091322,3.35,2.12,3.96,57.61,0.592
2010091323,2.99,1.99,3.59,56.34,0.258
2010091400,2.81,1.56,3.21,61.03,0.415
2010091401,2.98,0.09,2.98,88.32,0.329
2010091402,3.24,0.08,3.24,88.59,0.349
2010091403,3.61,-0.03,3.62,90.49,0.126
2010091404,3.92,-0.27,3.93,93.96,0.354
2010091405,4.12,-0.57,4.16,97.92,0.278
2010091406,4.21,-0.84,4.3,101.34,0.263
2010091407,4.21,-1.03,4.33,103.71,0.167
2010091408,4.16,-1.18,4.32,105.86,0.308
2010091409,4.11,-1.4,4.34,108.79,0.349
2010091410,4.09,-1.73,4.45,112.9,0.399
2010091411,4.1,-2.08,4.59,116.96,0.42
2010091412,4.06,-2.32,4.68,119.8,0.283
2010091413,4.2,-2.24,4.76,118.05,0.243
2010091414,4.19,-2.11,4.69,116.69,0.142
2010091415,4.39,-1.69,4.71,111.07,0.172
2010091416,4.89,-1.02,4.99,101.81,0.324
2010091417,5.58,-0.32,5.58,93.32,0.293
2010091418,6.32,0.13,6.32,88.85,0.222
2010091419,6.97,0.12,6.97,89.02,0.354
2010091420,7.35,-0.27,7.36,92.14,0.425
2010091421,7.31,-0.91,7.37,97.13,0.374
2010091422,6.75,-1.66,6.95,103.79,0.404
2010091423,5.88,-2.35,6.34,111.82,0.319
2010091500,5.01,-2.86,5.77,119.71,0.258
2010091501,4.16,-2.1,4.66,116.74,0.258
2010091502,4.32,-2.06,4.79,115.54,0.298
2010091503,4.48,-2.09,4.95,115.04,0.369
2010091504,4.33,-2.27,4.88,117.68,0.506
2010091505,3.94,-2.53,4.68,122.68,0.278
2010091506,3.51,-2.76,4.47,128.18,0.197
2010091507,3.2,-2.91,4.33,132.21,0.217
2010091508,2.97,-2.98,4.21,135.1,0.202
2010091509,2.74,-3.05,4.1,138.04,0.172
2010091510,2.45,-3.14,3.98,141.99,0.152
2010091511,2.18,-3.24,3.9,146.09,0.152
2010091512,1.99,-3.31,3.86,148.89,0.096
2010091513,2.39,-3.16,3.96,142.98,0.051
2010091514,2.79,-3.1,4.17,138.03,0.02
2010091515,3.24,-3.03,4.44,133.05,0.046
2010091516,3.6,-2.95,4.66,129.36,0.131
2010091517,3.84,-2.84,4.77,126.46,0.177
2010091518,3.97,-2.64,4.77,123.59,0.116
2010091519,3.99,-2.34,4.63,120.38,0.126
2010091520,3.87,-2.08,4.39,118.23,0.086
2010091521,3.54,-2.0,4.07,119.45,0.046
2010091522,2.98,-2.22,3.71,126.62,0.056
2010091523,2.21,-2.6,3.42,139.61,0.01
2010091600,1.28,-2.98,3.25,156.68,0
2010091601,1.77,-2.54,3.1,145.06,0
2010091602,1.21,-2.95,3.19,157.68,0
2010091603,0.34,-3.1,3.12,173.7,0
2010091604,-0.88,-2.84,2.97,197.15,0
2010091605,-2.12,-2.28,3.11,223.0,0
2010091606,-2.97,-1.61,3.38,241.52,0.005
2010091607,-3.16,-1.01,3.32,252.24,0.02
2010091608,-2.96,-0.46,2.99,261.21,0.051
2010091609,-2.8,0.1,2.8,272.14,0.081
2010091610,-2.99,0.69,3.07,282.96,0.096
2010091611,-3.38,1.15,3.57,288.77,0.152
2010091612,-3.71,1.31,3.93,289.42,0.177
2010091613,-3.7,1.19,3.88,287.87,0.167
2010091614,-3.98,0.37,4.0,275.35,0.111
2010091615,-4.49,-0.32,4.5,265.96,0.066
2010091616,-5.32,-0.56,5.34,264.02,0.167
2010091617,-6.06,-0.21,6.07,268.05,0.167
2010091618,-6.19,0.83,6.25,277.66,0.253
2010091619,-5.34,2.47,5.88,294.87,0.571
2010091620,-3.81,3.9,5.45,315.72,0.738
2010091621,-2.1,4.13,4.63,333.1,0.561
2010091622,-0.64,2.5,2.58,345.62,0.248
2010091623,0.29,-0.31,0.43,136.99,0.399
2010091700,0.48,-3.28,3.31,171.64,0.662
2010091701,-4.2,-6.64,7.85,212.29,0.905
2010091702,-3.71,-7.21,8.11,207.2,0.945
2010091703,-3.32,-7.5,8.2,203.86,0.945
2010091704,-3.2,-7.63,8.28,202.74,0.885
2010091705,-3.24,-7.62,8.28,203.05,0.728
2010091706,-3.27,-7.44,8.13,203.71,0.642
2010091707,-3.14,-7.11,7.78,203.85,0.46
2010091708,-2.89,-6.72,7.31,203.26,0.404
2010091709,-2.55,-6.37,6.86,201.84,0.313
2010091710,-2.2,-6.14,6.52,199.72,0.228
2010091711,-1.9,-5.96,6.26,197.72,0.147
2010091712,-1.75,-5.73,5.99,196.93,0.131
2010091713,-2.17,-4.86,5.32,204.06,0.111
2010091714,-2.41,-4.47,5.08,208.35,0.096
2010091715,-2.5,-3.92,4.65,212.47,0.086
2010091716,-2.28,-3.22,3.95,215.28,0.03
2010091717,-1.83,-2.51,3.11,216.08,0.01
2010091718,-1.26,-1.97,2.34,212.71,0.01
2010091719,-0.71,-1.7,1.84,202.61,0
2010091720,-0.34,-1.57,1.61,192.26,0
2010091721,-0.35,-1.37,1.42,194.3,0.035
2010091722,-0.83,-0.95,1.26,221.0,0.03
2010091723,-1.5,-0.36,1.54,256.47,0.03
2010091800,-1.97,0.31,1.99,278.97,0.056
2010091801,1.2,2.85,3.09,22.88,0.071
2010091802,2.16,2.28,3.14,43.47,0.051
2010091803,2.96,1.61,3.36,61.49,0.04
2010091804,3.26,1.1,3.44,71.3,0.015
2010091805,3.07,0.9,3.2,73.67,0.015
2010091806,2.49,1.09,2.72,66.34,0
2010091807,1.62,1.69,2.34,43.75,0
2010091808,0.72,2.42,2.52,16.5,0
2010091809,0.07,2.93,2.93,1.42,0
2010091810,-0.11,2.99,2.99,357.88,0.035
2010091811,0.04,2.91,2.91,0.82,0.187
2010091812,0.32,3.11,3.13,5.91,0.248
2010091813,0.65,3.76,3.81,9.74,0.303
2010091814,0.95,4.52,4.62,11.9,0.379
2010091815,1.35,5.13,5.3,14.7,0.475
2010091816,1.73,5.29,5.56,18.11,0.455
2010091817,2.04,5.1,5.49,21.85,0.43
2010091818,2.24,4.76,5.27,25.2,0.501
2010091819,2.29,4.45,5.01,27.25,0.516
2010091820,2.23,4.16,4.72,28.21,0.364
2010091821,2.1,3.83,4.37,28.79,0.152
2010091822,1.96,3.43,3.95,29.75,0.121
2010091823,1.87,3.03,3.56,31.62,0.147
2010091900,1.87,2.69,3.27,34.8,0.162
2010091901,2.95,1.44,3.28,64.05,0.162
2010091902,3.13,0.9,3.26,73.98,0.157
2010091903,3.22,0.18,3.22,86.81,0.202
2010091904,2.99,-0.87,3.12,106.12,0.111
2010091905,2.51,-2.0,3.21,128.54,0.121
2010091906,1.87,-2.9,3.45,147.18,0.152
2010091907,1.16,-3.33,3.53,160.76,0.116
2010091908,0.43,-3.42,3.45,172.76,0.106
2010091909,-0.28,-3.39,3.4,184.69,0.086
2010091910,-0.93,-3.41,3.53,195.24,0.086
2010091911,-1.42,-3.43,3.71,202.51,0.096
2010091912,-1.65,-3.36,3.74,206.13,0.091
2010091913,-2.07,-3.56,4.12,210.13,0.076
2010091914,-1.84,-2.96,3.48,211.86,0.056
2010091915,-1.48,-2.3,2.74,212.71,0.04
2010091916,-1.05,-1.72,2.01,211.38,0.005
2010091917,-0.58,-1.22,1.35,205.27,0
2010091918,-0.1,-0.81,0.82,186.73,0
2010091919,0.37,-0.48,0.6,142.47,0
2010091920,0.76,-0.16,0.78,102.08,0.015
2010091921,1.05,0.18,1.06,80.14,0.076
2010091922,1.19,0.57,1.32,64.29,0.121
2010091923,1.25,0.84,1.5,56.02,0.121
2010092000,1.32,0.78,1.54,59.25,0.162
2010092001,2.74,0.81,2.85,73.53,0.222
2010092002,3.11,-0.23,3.11,94.17,0.162
2010092003,2.92,-1.43,3.26,116.07,0.147
2010092004,1.92,-2.64,3.27,143.95,0.187
2010092005,0.56,-3.67,3.71,171.37,0.187
2010092006,-0.55,-4.3,4.33,187.26,0.121
