dateTime,u,v,ws,wd,wp
2010071718,4.4,-2.46,5.04,119.21,0.38
2010071719,3.53,-3.0,4.63,130.34,0.331
2010071720,2.54,-3.74,4.52,145.79,0.204
2010071721,1.64,-4.33,4.63,159.23,0.127
2010071722,0.99,-4.49,4.6,167.51,0.127
2010071723,0.63,-4.29,4.34,171.71,0.198
2010071800,0.52,-3.89,3.92,172.31,0.154
2010071801,1.16,-4.27,4.43,164.75,0.044
2010071802,1.43,-3.72,3.99,159.0,0.017
2010071803,1.75,-3.24,3.68,151.65,0.011
2010071804,2.04,-2.91,3.55,144.97,0.028
2010071805,2.29,-2.69,3.54,139.54,0.006
2010071806,2.51,-2.5,3.55,134.81,0.011
2010071807,2.71,-2.29,3.55,130.14,0.028
2010071808,2.91,-2.13,3.61,126.18,0.011
2010071809,3.14,-2.13,3.79,124.15,0
2010071810,3.38,-2.32,4.1,124.44,0
2010071811,3.48,-2.45,4.26,125.16,0
2010071812,3.26,-2.23,3.95,124.32,0.006
2010071813,3.07,-1.19,3.29,111.25,0.066
2010071814,2.33,-0.52,2.39,102.47,0.204
2010071815,1.89,-0.21,1.9,96.41,0.248
2010071816,2.07,-0.55,2.14,104.87,0.237
2010071817,2.46,-0.97,2.65,111.52,0.072
2010071818,2.51,-0.72,2.61,106.06,0.116
2010071819,1.81,0.65,1.92,70.26,0.198
2010071820,0.78,2.35,2.47,18.37,0.072
2010071821,0.0,3.27,3.27,0.03,0.094
2010071822,-0.1,2.64,2.65,357.85,0.05
2010071823,0.22,1.12,1.14,10.96,0.116
2010071900,0.52,-0.33,0.62,122.62,0.077
2010071901,1.77,-0.11,1.77,93.48,0.138
2010071902,2.34,0.51,2.4,77.67,0.253
2010071903,2.72,0.81,2.84,73.46,0.336
2010071904,2.67,0.38,2.7,81.87,0
2010071905,2.31,-0.52,2.37,102.66,0
2010071906,1.85,-1.48,2.37,128.56,0
2010071907,1.48,-2.17,2.63,145.75,0
2010071908,1.21,-2.64,2.9,155.4,0
2010071909,1.02,-2.99,3.16,161.19,0
2010071910,0.9,-3.33,3.45,164.88,0
2010071911,0.84,-3.62,3.72,166.91,0.011
2010071912,0.84,-3.81,3.9,167.55,0.066
2010071913,2.05,-3.85,4.37,151.95,0.11
2010071914,2.83,-3.77,4.71,143.07,0.099
2010071915,3.61,-3.64,5.12,135.19,0.072
2010071916,4.14,-3.45,5.38,129.8,0.066
2010071917,4.36,-3.25,5.44,126.73,0.05
2010071918,4.28,-3.12,5.29,126.08,0.028
2010071919,3.91,-3.07,4.98,128.11,0.044
2010071920,3.38,-3.01,4.52,131.67,0.039
2010071921,2.79,-2.78,3.94,134.89,0.017
2010071922,2.26,-2.29,3.22,135.32,0
2010071923,1.88,-1.63,2.49,130.9,0
2010072000,1.7,-0.93,1.94,118.61,0
2010072001,0.64,-1.84,1.95,160.7,0
2010072002,0.71,-0.97,1.2,143.78,0
2010072003,0.96,-0.12,0.97,97.17,0
2010072004,1.24,0.57,1.37,65.25,0
2010072005,1.42,1.03,1.76,54.13,0
2010072006,1.41,1.17,1.83,50.13,0
2010072007,1.13,1.0,1.51,48.4,0
2010072008,0.7,0.77,1.04,42.03,0
2010072009,0.28,0.84,0.88,18.47,0
2010072010,-0.01,1.39,1.39,359.58,0
2010072011,-0.21,2.08,2.09,354.34,0
2010072012,-0.38,2.42,2.45,351.06,0
2010072013,0.35,1.36,1.41,14.45,0
2010072014,0.38,1.37,1.42,15.39,0
2010072015,0.77,1.34,1.54,29.79,0
2010072016,1.63,1.19,2.02,54.01,0
2010072017,2.58,0.91,2.74,70.63,0
2010072018,3.1,0.51,3.14,80.57,0.006
2010072019,2.82,0.02,2.82,89.61,0
2010072020,2.02,-0.55,2.1,105.27,0
2010072021,1.15,-1.17,1.64,135.5,0
2010072022,0.53,-1.79,1.87,163.52,0
2010072023,0.09,-2.34,2.34,177.9,0
2010072100,-0.37,-2.72,2.75,187.68,0
2010072101,0.92,-1.18,1.5,142.08,0
2010072102,0.33,-0.49,0.6,145.96,0.011
2010072103,-0.16,0.19,0.25,320.01,0
2010072104,-0.53,0.74,0.91,324.38,0
2010072105,-0.75,1.15,1.37,326.87,0
2010072106,-0.77,1.42,1.62,331.4,0.066
2010072107,-0.59,1.6,1.71,339.69,0.275
2010072108,-0.26,1.82,1.84,351.74,0.226
2010072109,0.13,2.23,2.24,3.33,0.496
2010072110,0.54,2.9,2.95,10.47,0.298
2010072111,1.0,3.48,3.62,16.11,0.165
2010072112,1.61,3.53,3.88,24.53,0.314
2010072113,2.17,0.91,2.36,67.19,0.237
2010072114,2.61,0.55,2.67,78.05,0.22
2010072115,3.12,-0.02,3.12,90.31,0.132
2010072116,3.78,-0.84,3.88,102.5,0.044
2010072117,4.45,-1.68,4.75,110.75,0.088
2010072118,4.87,-2.25,5.37,114.81,0.138
2010072119,4.89,-2.35,5.42,115.66,0.193
2010072120,4.49,-2.17,4.99,115.8,0.226
2010072121,3.75,-2.03,4.27,118.48,0.154
2010072122,2.76,-2.14,3.49,127.8,0.066
2010072123,1.85,-2.31,2.96,141.34,0.022
2010072200,1.37,-2.25,2.64,148.6,0
2010072201,3.28,-3.29,4.65,135.09,0
2010072202,3.48,-2.79,4.46,128.78,0.006
2010072203,3.74,-2.49,4.49,123.69,0.022
2010072204,3.88,-2.6,4.67,123.76,0.055
2010072205,3.87,-2.89,4.83,126.73,0.066
2010072206,3.7,-3.05,4.79,129.53,0.072
2010072207,3.38,-2.85,4.42,130.21,0.055
2010072208,3.06,-2.47,3.93,128.91,0.072
2010072209,2.93,-2.17,3.64,126.47,0.05
2010072210,3.1,-2.14,3.77,124.57,0
2010072211,3.41,-2.27,4.1,123.57,0
2010072212,3.63,-2.35,4.32,122.92,0
2010072213,2.93,-2.07,3.59,125.2,0
2010072214,2.88,-1.83,3.41,122.49,0
2010072215,2.84,-1.54,3.23,118.54,0
2010072216,2.84,-1.26,3.1,113.88,0.017
2010072217,2.83,-0.99,3.0,109.31,0.028
2010072218,2.76,-0.77,2.87,105.5,0.006
2010072219,2.57,-0.59,2.64,102.89,0
2010072220,2.21,-0.45,2.26,101.6,0
2010072221,1.63,-0.35,1.67,102.21,0
2010072222,0.83,-0.26,0.87,107.43,0
2010072223,-0.02,-0.08,0.08,191.72,0.006
2010072300,-0.68,0.29,0.74,293.14,0.11
2010072301,-1.77,0.76,1.93,293.32,0.083
2010072302,-1.71,1.46,2.25,310.5,0.05
2010072303,-1.62,2.18,2.72,323.47,0.05
2010072304,-1.8,2.86,3.38,327.9,0.331
2010072305,-2.15,3.3,3.94,326.86,0.38
2010072306,-2.49,3.24,4.08,322.51,0.733
2010072307,-2.66,2.59,3.71,314.28,0.628
2010072308,-2.77,1.81,3.31,303.27,0.534
2010072309,-2.98,1.53,3.35,297.14,0.391
2010072310,-3.32,2.11,3.94,302.45,0.336
2010072311,-3.25,3.04,4.45,313.08,0.43
2010072312,-2.08,3.55,4.11,329.63,0.49
2010072313,5.32,1.13,5.43,78.05,0.347
2010072314,5.65,0.3,5.66,86.98,0.435
2010072315,5.38,-0.3,5.39,93.23,0.567
2010072316,4.75,-0.86,4.83,100.24,0.545
2010072317,4.0,-1.24,4.19,107.27,0.479
2010072318,3.38,-1.27,3.61,110.56,0.435
2010072319,3.07,-0.83,3.18,105.14,0.22
2010072320,2.93,-0.18,2.93,93.51,0.05
2010072321,2.77,0.34,2.79,83.04,0.22
2010072322,2.45,0.48,2.49,78.92,0.391
2010072323,2.0,0.4,2.04,78.78,0.215
2010072400,1.53,0.34,1.57,77.3,0.105
2010072401,-0.1,1.2,1.2,355.17,0.099
2010072402,-0.16,1.7,1.71,354.62,0.132
2010072403,0.02,2.08,2.08,0.51,0.187
2010072404,0.26,2.25,2.27,6.66,0.237
2010072405,0.5,2.27,2.33,12.36,0.127
2010072406,0.67,2.24,2.34,16.68,0.028
2010072407,0.76,2.25,2.37,18.57,0.044
2010072408,0.81,2.32,2.46,19.19,0.05
2010072409,0.91,2.47,2.63,20.22,0.072
2010072410,1.13,2.69,2.92,22.73,0.061
2010072411,1.49,2.95,3.3,26.79,0.061
2010072412,2.0,3.17,3.75,32.21,0.033
2010072413,2.44,4.33,4.97,29.34,0.011
2010072414,3.39,4.44,5.59,37.34,0
2010072415,3.95,4.16,5.74,43.55,0
2010072416,3.83,3.41,5.13,48.27,0
2010072417,3.29,2.23,3.97,55.86,0
2010072418,2.75,0.65,2.82,76.7,0
2010072419,2.53,-1.19,2.8,115.2,0.011
2010072420,2.58,-2.8,3.81,137.35,0
2010072421,2.75,-3.61,4.53,142.71,0
2010072422,2.89,-3.25,4.35,138.37,0
2010072423,2.94,-2.3,3.73,128.09,0
2010072500,2.83,-1.56,3.23,118.78,0
2010072501,1.51,-1.17,1.91,127.91,0
2010072502,0.93,-1.74,1.98,151.87,0.033
2010072503,0.57,-2.68,2.74,168.08,0.017
2010072504,0.63,-3.85,3.9,170.73,0
2010072505,1.09,-4.83,4.95,167.34,0.039
2010072506,1.85,-5.18,5.5,160.38,0.028
2010072507,2.76,-4.64,5.4,149.29,0
2010072508,3.43,-3.82,5.13,138.14,0.028
2010072509,3.39,-3.53,4.9,136.19,0.083
2010072510,2.39,-4.32,4.94,151.0,0.044
2010072511,0.99,-5.68,5.76,170.06,0.05
2010072512,-0.05,-6.84,6.84,180.42,0.05
2010072513,0.0,-5.5,5.5,180.01,0.044
2010072514,0.22,-5.56,5.57,177.74,0.077
2010072515,0.81,-5.46,5.52,171.61,0.061
2010072516,1.63,-5.33,5.58,163.0,0.083
2010072517,2.56,-5.21,5.8,153.8,0.094
2010072518,3.47,-5.08,6.15,145.7,0.143
2010072519,4.21,-4.94,6.49,139.55,0.182
2010072520,4.67,-4.67,6.61,134.98,0.209
2010072521,4.72,-4.14,6.28,131.22,0.171
2010072522,4.32,-3.29,5.43,127.3,0.121
2010072523,3.71,-2.38,4.4,122.66,0.083
2010072600,3.22,-1.73,3.66,118.24,0.05
2010072601,2.95,-1.19,3.18,111.89,0.006
2010072602,3.13,-1.34,3.4,113.24,0
2010072603,3.27,-1.7,3.69,117.48,0.039
2010072604,3.27,-2.04,3.85,121.98,0.022
2010072605,3.17,-2.29,3.91,125.86,0.011
2010072606,3.05,-2.41,3.88,128.31,0.017
2010072607,2.97,-2.38,3.81,128.72,0.022
2010072608,2.89,-2.28,3.68,128.34,0.033
2010072609,2.71,-2.2,3.49,129.03,0.055
2010072610,2.4,-2.19,3.25,132.33,0.088
2010072611,2.05,-2.19,3.0,136.86,0.083
2010072612,1.79,-2.11,2.77,139.65,0.033
2010072613,1.96,-2.08,2.86,136.59,0.006
2010072614,1.84,-1.89,2.64,135.74,0
2010072615,2.01,-1.71,2.64,130.41,0
2010072616,2.54,-1.58,2.99,121.87,0.028
2010072617,3.22,-1.51,3.56,115.2,0.094
2010072618,3.74,-1.52,4.04,112.09,0.083
2010072619,3.88,-1.58,4.19,112.16,0.105
2010072620,3.64,-1.61,3.98,113.89,0.077
2010072621,3.11,-1.52,3.46,116.01,0.028
2010072622,2.39,-1.22,2.68,116.94,0.006
2010072623,1.69,-0.71,1.83,112.81,0
2010072700,1.23,-0.03,1.23,91.26,0
2010072701,0.86,0.84,1.2,45.73,0
2010072702,1.04,1.68,1.98,31.84,0
2010072703,1.21,2.37,2.66,27.14,0
2010072704,1.15,2.74,2.97,22.75,0
2010072705,0.97,2.87,3.03,18.62,0.077
2010072706,0.87,2.88,3.0,16.75,0.154
2010072707,0.98,2.88,3.04,18.79,0.143
2010072708,1.17,2.95,3.18,21.64,0.182
2010072709,1.23,3.15,3.38,21.36,0.242
2010072710,1.03,3.49,3.64,16.5,0.231
2010072711,0.78,3.87,3.95,11.39,0.325
2010072712,0.75,4.14,4.21,10.29,0.298
2010072713,1.51,4.09,4.36,20.31,0.083
2010072714,2.01,3.94,4.43,27.06,0.039
2010072715,2.67,3.63,4.5,36.33,0
2010072716,3.42,3.21,4.69,46.87,0
2010072717,4.11,2.76,4.95,56.11,0
2010072718,4.53,2.38,5.12,62.29,0
2010072719,4.54,2.14,5.02,64.78,0.006
2010072720,4.15,2.03,4.62,63.98,0.044
2010072721,3.43,2.02,3.98,59.47,0.061
2010072722,2.48,2.11,3.26,49.55,0.033
2010072723,1.51,2.31,2.75,33.12,0.072
2010072800,0.74,2.61,2.72,15.79,0.099
2010072801,0.42,2.65,2.68,9.01,0.187
2010072802,0.07,3.24,3.24,1.26,0.38
2010072803,0.01,3.83,3.83,0.19,0.606
2010072804,0.27,4.22,4.23,3.62,0.49
2010072805,0.69,4.45,4.5,8.8,0.518
2010072806,1.09,4.61,4.74,13.31,0.59
2010072807,1.33,4.79,4.97,15.54,0.65
2010072808,1.46,5.01,5.22,16.31,0.683
2010072809,1.58,5.26,5.49,16.77,0.738
2010072810,1.79,5.56,5.85,17.87,0.81
2010072811,2.22,5.99,6.39,20.3,0.826
2010072812,2.98,6.63,7.27,24.23,0.694
2010072813,3.73,6.6,7.57,29.46,0.749
2010072814,4.33,6.12,7.5,35.26,0.545
2010072815,4.63,5.41,7.12,40.57,0.424
2010072816,4.56,4.61,6.49,44.66,0.413
2010072817,4.36,3.79,5.77,49.01,0.32
2010072818,4.36,2.96,5.27,55.83,0.375
2010072819,4.76,2.14,5.22,65.8,0.397
2010072820,5.21,1.25,5.36,76.53,0.27
2010072821,5.25,0.19,5.26,87.93,0.298
2010072822,4.58,-1.08,4.71,103.32,0.264
2010072823,3.62,-2.41,4.35,123.62,0.165
2010072900,2.99,-3.56,4.65,140.02,0.176
2010072901,3.0,-5.04,5.86,149.25,0.353
2010072902,3.64,-4.72,5.97,142.36,0.397
2010072903,4.21,-4.35,6.05,135.89,0.617
2010072904,4.24,-4.35,6.07,135.71,0.777
2010072905,3.7,-4.59,5.9,141.12,0.804
2010072906,2.69,-4.8,5.5,150.78,0.634
2010072907,1.32,-4.77,4.95,164.47,0.452
2010072908,-0.02,-4.61,4.61,180.19,0.342
2010072909,-0.92,-4.52,4.62,191.46,0.193
2010072910,-1.08,-4.65,4.78,193.11,0.154
2010072911,-0.7,-4.9,4.95,188.11,0.077
2010072912,-0.07,-5.13,5.13,180.76,0.022
2010072913,-0.28,-3.64,3.65,184.38,0
2010072914,0.61,-3.62,3.67,170.45,0.011
2010072915,1.65,-3.56,3.92,155.1,0
2010072916,2.72,-3.46,4.4,141.85,0
2010072917,3.61,-3.36,4.94,132.96,0.006
2010072918,4.15,-3.35,5.33,128.92,0.028
2010072919,4.18,-3.44,5.41,129.43,0.072
2010072920,3.83,-3.51,5.2,132.53,0.094
2010072921,3.29,-3.43,4.75,136.21,0.055
2010072922,2.72,-3.08,4.11,138.51,0
2010072923,2.29,-2.56,3.43,138.21,0
2010073000,2.11,-2.01,2.92,133.54,0
2010073001,1.75,-1.66,2.41,133.45,0.006
2010073002,2.16,-1.45,2.6,123.92,0.011
2010073003,2.62,-1.26,2.9,115.68,0
2010073004,2.92,-1.07,3.1,110.09,0.028
2010073005,3.05,-0.93,3.18,106.89,0.138
2010073006,3.06,-0.9,3.19,106.38,0.209
2010073007,2.98,-1.03,3.15,109.06,0.116
2010073008,2.71,-1.24,2.98,114.67,0.044
2010073009,2.15,-1.45,2.59,124.11,0.022
2010073010,1.24,-1.59,2.02,142.01,0
2010073011,0.23,-1.71,1.73,172.43,0
2010073012,-0.6,-1.9,1.99,197.65,0
2010073013,0.68,-2.14,2.25,162.29,0
2010073014,-0.07,-2.21,2.21,181.93,0.006
2010073015,-0.44,-2.2,2.24,191.41,0
2010073016,-0.19,-2.07,2.08,185.39,0.006
2010073017,0.49,-1.96,2.02,166.02,0.061
2010073018,1.32,-2.06,2.44,147.35,0.061
2010073019,2.02,-2.46,3.19,140.61,0.143
2010073020,2.41,-3.01,3.85,141.33,0.138
2010073021,2.28,-3.42,4.11,146.38,0.116
2010073022,1.53,-3.51,3.83,156.38,0.077
2010073023,0.41,-3.21,3.24,172.76,0.017
2010073100,-0.79,-2.54,2.66,197.21,0
2010073101,-1.29,-1.72,2.15,216.94,0
2010073102,-2.15,-0.79,2.29,249.92,0
2010073103,-2.61,0.11,2.62,272.32,0
2010073104,-2.53,0.88,2.68,289.25,0
2010073105,-2.1,1.47,2.57,305.06,0
2010073106,-1.65,1.81,2.45,317.69,0
2010073107,-1.41,1.86,2.33,322.79,0.011
2010073108,-1.33,1.69,2.15,321.84,0.033
2010073109,-1.27,1.41,1.9,318.12,0.088
2010073110,-1.14,1.12,1.6,314.4,0.083
2010073111,-1.03,0.81,1.31,308.12,0.066
2010073112,-1.06,0.47,1.16,294.05,0.061
2010073113,-2.26,1.84,2.92,309.2,0
2010073114,-1.46,0.96,1.74,303.38,0
2010073115,-0.83,0.15,0.85,280.35,0
2010073116,-0.7,-0.28,0.75,247.94,0
2010073117,-0.89,-0.44,0.99,243.86,0
2010073118,-1.12,-0.49,1.22,246.44,0
2010073119,-1.18,-0.58,1.32,243.79,0.006
2010073120,-1.14,-0.69,1.34,238.87,0.011
2010073121,-1.14,-0.75,1.36,236.77,0
2010073122,-1.26,-0.72,1.45,240.45,0
2010073123,-1.42,-0.7,1.58,243.87,0
2010080100,-1.49,-0.83,1.7,240.9,0
2010080101,-1.21,-2.88,3.12,202.85,0
2010080102,-1.94,-2.04,2.82,223.56,0.006
2010080103,-2.49,-1.13,2.73,245.59,0
2010080104,-2.67,-0.33,2.69,262.93,0
2010080105,-2.63,0.31,2.65,276.67,0
2010080106,-2.57,0.78,2.69,286.89,0
2010080107,-2.66,1.07,2.87,291.98,0
2010080108,-2.85,1.14,3.07,291.81,0
2010080109,-3.06,0.93,3.19,286.94,0
2010080110,-3.21,0.46,3.25,278.13,0
2010080111,-3.42,0.02,3.42,270.28,0.077
2010080112,-3.78,-0.04,3.78,269.4,0.044
2010080113,-0.99,2.89,3.05,341.06,0.033
2010080114,-1.04,3.28,3.44,342.46,0.006
2010080115,-1.16,3.54,3.73,341.81,0.011
2010080116,-1.36,3.6,3.85,339.31,0.022
2010080117,-1.46,3.46,3.75,337.17,0
2010080118,-1.25,3.14,3.38,338.31,0
2010080119,-0.63,2.68,2.75,346.82,0
2010080120,0.14,2.15,2.15,3.73,0
2010080121,0.69,1.63,1.77,22.9,0
2010080122,0.75,1.21,1.42,31.78,0
2010080123,0.41,0.93,1.02,23.84,0
2010080200,-0.14,0.84,0.85,350.3,0
2010080201,-0.23,1.37,1.39,350.5,0
2010080202,-0.31,2.23,2.25,351.98,0
2010080203,-0.33,2.97,2.99,353.61,0
2010080204,-0.41,3.36,3.38,353.06,0
2010080205,-0.49,3.46,3.5,351.9,0
2010080206,-0.49,3.46,3.49,351.86,0.039
2010080207,-0.36,3.48,3.5,354.13,0.226
2010080208,-0.17,3.59,3.6,357.26,0.237
2010080209,-0.06,3.84,3.84,359.06,0.27
2010080210,-0.09,4.23,4.23,358.72,0.314
2010080211,-0.08,4.6,4.6,359.0,0.353
2010080212,0.23,4.77,4.78,2.72,0.397
2010080213,1.28,4.71,4.88,15.19,0.237
2010080214,2.12,4.55,5.02,24.99,0.149
2010080215,2.95,4.25,5.18,34.78,0.143
2010080216,3.6,3.96,5.35,42.25,0.143
2010080217,3.97,3.73,5.45,46.78,0.127
2010080218,4.01,3.6,5.39,48.07,0.028
2010080219,3.69,3.6,5.16,45.76,0
2010080220,3.1,3.63,4.78,40.54,0.006
2010080221,2.36,3.59,4.3,33.25,0.039
2010080222,1.58,3.42,3.77,24.76,0.055
2010080223,0.96,3.2,3.34,16.6,0.094
2010080300,0.68,3.06,3.14,12.52,0.132
2010080301,0.35,2.36,2.39,8.45,0.187
2010080302,0.37,2.73,2.75,7.65,0.501
2010080303,0.43,3.12,3.15,7.86,0.463
2010080304,0.49,3.43,3.47,8.08,0.32
2010080305,0.59,3.63,3.68,9.25,0.309
2010080306,0.83,3.7,3.79,12.59,0.391
2010080307,1.24,3.65,3.86,18.77,0.248
2010080308,1.73,3.58,3.98,25.79,0.209
2010080309,2.16,3.64,4.23,30.75,0.165
2010080310,2.45,3.88,4.59,32.19,0.127
2010080311,2.68,4.2,4.98,32.58,0.165
2010080312,3.02,4.38,5.32,34.59,0.187
2010080313,3.9,3.87,5.5,45.19,0.094
2010080314,4.2,3.54,5.49,49.89,0.132
2010080315,4.4,3.01,5.33,55.65,0.242
2010080316,4.5,2.41,5.1,61.84,0.419
2010080317,4.5,1.91,4.89,67.04,0.364
2010080318,4.41,1.68,4.72,69.18,0.353
2010080319,4.21,1.81,4.58,66.77,0.342
2010080320,3.92,2.1,4.45,61.89,0.369
2010080321,3.58,2.26,4.23,57.67,0.419
2010080322,3.19,2.12,3.83,56.38,0.32
2010080323,2.77,1.84,3.33,56.44,0.253
2010080400,2.34,1.68,2.88,54.26,0.143
2010080401,1.5,1.87,2.4,38.77,0.11
2010080402,1.42,2.33,2.73,31.44,0.198
2010080403,1.58,2.69,3.12,30.37,0.27
2010080404,1.9,2.86,3.43,33.6,0.397
2010080405,2.26,2.86,3.65,38.31,0.314
2010080406,2.51,2.75,3.72,42.39,0.331
2010080407,2.53,2.54,3.59,44.81,0.32
2010080408,2.38,2.22,3.26,47.02,0.391
2010080409,2.18,1.72,2.78,51.67,0.264
2010080410,2.02,1.05,2.28,62.51,0.099
2010080411,1.98,0.39,2.02,78.82,0.132
2010080412,2.16,-0.01,2.16,90.36,0.193
2010080413,4.14,2.12,4.65,62.86,0.209
2010080414,4.46,1.88,4.84,67.14,0.248
2010080415,4.67,1.47,4.89,72.56,0.237
2010080416,4.69,0.88,4.77,79.38,0.215
2010080417,4.51,0.21,4.51,87.28,0.171
2010080418,4.13,-0.41,4.15,95.65,0.143
2010080419,3.56,-0.87,3.66,103.72,0.099
2010080420,2.84,-1.06,3.03,110.41,0.022
2010080421,2.01,-0.86,2.19,113.16,0
2010080422,1.16,-0.27,1.19,103.07,0.011
2010080423,0.46,0.35,0.58,52.31,0
2010080500,0.12,0.55,0.56,12.01,0
2010080501,-0.19,0.51,0.54,339.28,0
2010080502,-0.38,0.64,0.74,329.46,0
2010080503,-0.36,1.03,1.09,340.6,0
2010080504,-0.19,1.76,1.77,353.83,0
2010080505,0.06,2.57,2.57,1.38,0
2010080506,0.32,3.09,3.1,5.9,0
2010080507,0.52,3.02,3.06,9.8,0
2010080508,0.69,2.44,2.54,15.79,0.017
2010080509,0.87,1.52,1.75,29.65,0.116
2010080510,1.09,0.43,1.17,68.35,0.16
2010080511,1.37,-0.67,1.52,115.93,0.215
2010080512,1.72,-1.6,2.35,132.99,0.116
2010080513,3.45,0.4,3.47,83.31,0.033
2010080514,3.85,-0.21,3.86,93.06,0.072
2010080515,4.35,-0.76,4.41,99.97,0.132
2010080516,4.99,-0.97,5.08,100.98,0.165
2010080517,5.59,-1.12,5.7,101.32,0.248
2010080518,5.91,-1.67,6.14,105.78,0.468
2010080519,5.77,-2.88,6.45,116.57,0.551
2010080520,5.24,-4.28,6.77,129.24,0.413
2010080521,4.47,-5.2,6.86,139.27,0.242
2010080522,3.62,-5.17,6.31,144.96,0.193
2010080523,2.91,-4.55,5.41,147.42,0.066
2010080600,2.57,-3.92,4.68,146.74,0.419
2010080601,2.72,-4.21,5.01,147.17,0.408
2010080602,3.05,-4.11,5.12,143.45,0.358
2010080603,3.56,-4.19,5.49,139.67,0.584
2010080604,4.08,-4.54,6.1,138.01,0.661
2010080605,4.44,-4.96,6.66,138.16,0.689
2010080606,4.45,-5.21,6.85,139.54,0.65
2010080607,3.97,-5.1,6.46,142.11,0.518
2010080608,3.2,-4.78,5.75,146.19,0.391
2010080609,2.4,-4.47,5.08,151.8,0.259
2010080610,1.8,-4.37,4.72,157.59,0.05
2010080611,1.5,-4.4,4.65,161.15,0.066
2010080612,1.56,-4.44,4.71,160.61,0.099
2010080613,4.2,-4.67,6.28,138.03,0.039
2010080614,4.16,-5.11,6.59,140.89,0.077
2010080615,4.09,-5.38,6.76,142.73,0.083
2010080616,4.07,-5.34,6.72,142.67,0.044
2010080617,4.17,-5.18,6.65,141.18,0.033
2010080618,4.44,-5.14,6.79,139.2,0.072
2010080619,4.87,-5.36,7.24,137.74,0.132
2010080620,5.19,-5.58,7.62,137.12,0.275
2010080621,5.03,-5.46,7.43,137.34,0.391
2010080622,4.21,-4.78,6.37,138.65,0.281
2010080623,3.08,-3.89,4.96,141.62,0.226
2010080700,2.16,-3.27,3.92,146.53,0.127
2010080701,1.54,-2.85,3.24,151.59,0.138
2010080702,1.65,-3.17,3.57,152.5,0.176
2010080703,1.87,-3.44,3.92,151.53,0.154
2010080704,2.15,-3.37,4.0,147.45,0.121
2010080705,2.45,-3.07,3.93,141.42,0.05
2010080706,2.7,-2.76,3.86,135.65,0.039
2010080707,2.83,-2.58,3.83,132.39,0.017
2010080708,2.82,-2.45,3.74,130.88,0
2010080709,2.65,-2.17,3.42,129.29,0.006
2010080710,2.31,-1.65,2.83,125.52,0
2010080711,1.93,-1.06,2.2,118.76,0
2010080712,1.68,-0.65,1.81,111.07,0.011
2010080713,3.17,-1.89,3.69,120.84,0.022
2010080714,3.41,-1.58,3.76,114.86,0.094
2010080715,3.8,-1.23,3.99,107.98,0.149
2010080716,4.27,-0.89,4.36,101.73,0.182
2010080717,4.67,-0.55,4.7,96.73,0.248
2010080718,4.78,-0.22,4.79,92.63,0.187
2010080719,4.47,0.11,4.47,88.64,0.149
2010080720,3.79,0.41,3.81,83.84,0.275
2010080721,2.85,0.67,2.93,76.85,0.32
2010080722,1.8,0.88,2.0,63.97,0.275
2010080723,0.82,1.13,1.4,35.93,0.314
2010080800,0.14,1.54,1.54,5.08,0.275
2010080801,0.34,3.09,3.11,6.32,0.342
2010080802,0.38,3.62,3.64,6.01,0.485
2010080803,0.72,4.04,4.1,10.16,0.556
2010080804,1.29,4.35,4.53,16.56,0.623
2010080805,1.92,4.53,4.92,22.95,0.623
2010080806,2.42,4.59,5.19,27.75,0.518
2010080807,2.64,4.54,5.25,30.23,0.452
2010080808,2.66,4.43,5.17,30.93,0.325
2010080809,2.57,4.38,5.08,30.39,0.342
2010080810,2.49,4.44,5.09,29.33,0.667
2010080811,2.6,4.61,5.29,29.49,0.601
2010080812,3.08,4.84,5.74,32.43,0.518
2010080813,4.01,5.47,6.78,36.27,0.595
2010080814,3.82,5.65,6.82,34.1,0.766
2010080815,3.95,5.61,6.86,35.17,0.815
2010080816,4.62,5.27,7.01,41.24,0.606
2010080817,5.19,4.84,7.1,47.03,0.584
2010080818,4.81,4.58,6.64,46.37,0.788
2010080819,2.97,4.65,5.51,32.55,0.733
2010080820,0.62,4.67,4.71,7.54,0.534
2010080821,-0.93,4.16,4.26,347.39,0.226
2010080822,-0.75,2.82,2.91,345.02,0.05
2010080823,0.55,1.17,1.29,25.28,0
2010080900,2.01,-0.06,2.01,91.65,0
2010080901,3.42,1.79,3.86,62.4,0.105
2010080902,3.46,2.05,4.02,59.33,0.253
2010080903,3.39,1.94,3.91,60.22,0.231
2010080904,3.07,1.37,3.36,65.95,0.171
2010080905,2.56,0.55,2.62,77.84,0.226
2010080906,1.99,-0.22,2.0,96.36,0.336
2010080907,1.45,-0.72,1.62,116.52,0.347
2010080908,0.9,-1.0,1.35,137.9,0.303
2010080909,0.28,-1.17,1.2,166.46,0.253
2010080910,-0.45,-1.31,1.39,199.02,0.143
2010080911,-1.18,-1.37,1.81,220.68,0.088
2010080912,-1.75,-1.27,2.17,234.07,0.094
2010080913,0.86,1.12,1.42,37.55,0.061
2010080914,1.01,0.61,1.18,58.89,0.017
2010080915,1.34,-0.03,1.34,91.23,0.006
2010080916,1.81,-0.67,1.93,110.4,0
2010080917,2.32,-1.26,2.64,118.54,0.011
2010080918,2.75,-1.74,3.25,122.44,0.017
2010080919,2.99,-2.08,3.64,124.91,0.336
2010080920,2.98,-2.25,3.74,127.03,0.094
